116	0	2519	148.1	71.9	10648.39	22.8749
117	0	2518	140.8	134.4	18923.52	23.0157
118	0	2517	196.6	141.7	27858.22	23.2123
119	0	2516	193.6	116.1	22476.96	23.4059
120	0	2515	75.3	94.5	7115.85	23.4812
121	0	2514	563.3	92.4	52048.92	24.0445
122	0	2513	174	102.4	17817.6	24.2185
123	0	2512	454.2	70.4	31975.68	24.6727
124	0	2511	228.6	88.7	20276.82	24.9013
125	0	2510	229.5	0	0	25.1308
126	0	2509	126.8	79.2	10042.56	25.2576
127	0	2508	253	101.8	25755.4	25.5106
128	0	2507	163.7	134.1	21952.17	25.6743
129	0	2506	268.2	36.3	9735.66	25.9425
130	0	2505	667.2	0	0	26.6097
131	0	2504	300.8	62.8	18890.24	26.9105
132	0	2503	165.2	119.5	19741.4	27.0757
133	0	2502	402	99.4	39958.8	27.4777
134	0	2501	99.1	103.6	10266.76	27.5768
135	0	2500	195.1	111.3	21714.63	27.7719
136	0	2499	150.9	126.5	19088.85	27.9228
137	0	2498	261.2	118.6	30978.32	28.184
138	0	2497	392	75.9	29752.8	28.576
139	0	2496	70.1	78.6	5509.86	28.6461
140	0	2495	286.5	103	29509.5	28.9326
141	0	2494	284.4	39.9	11347.56	29.217
142	0	2493	441.1	33.8	14909.18	29.6581
143	0	2492	176.8	104.9	18546.32	29.8349
144	0	2491	196.3	100.6	19747.78	30.0312
145	0	2490	223.7	118.9	26597.93	30.2549
146	0	2489	114.9	108.8	12501.12	30.3698
147	0	2488	261.8	68.6	17959.48	30.6316
148	0	2487	99.4	80.8	8031.52	30.731
149	0	2486	548	71.3	39072.4	31.279
150	0	2485	343.2	68.6	23543.52	31.6222
151	0	2484	167	112.8	18837.6	31.7892
152	0	2483	178.6	0	0	31.9678
153	0	2482	288.3	77.1	22227.93	32.2561
154	0	2481	237.7	105.2	25006.04	32.4938
155	0	2480	195.7	102.4	20039.68	32.6895
156	0	2479	128.6	128.9	16576.54	32.8181
157	0	2478	128.6	104.2	13400.12	32.9467
158	0	2477	157.3	79.6	12521.08	33.104
159	0	2476	248.7	64.9	16140.63	33.3527
160	0	2475	183.2	97.8	17916.96	33.5359
161	0	2474	139.6	96	13401.6	33.6755
162	0	2473	65.2	64.9	4231.48	33.7407
163	0	2472	174.3	65.2	11364.36	33.915
164	0	2471	252.4	0	0	34.1674
165	0	2470	182	139	25298	34.3494
166	0	2469	331.9	98.1	32559.39	34.6813
167	0	2468	243.2	75	18240	34.9245
168	0	2467	325.5	94.5	30759.75	35.25
169	0	2466	256.6	86.9	22298.54	35.5066
170	0	2465	442.3	71.6	31668.68	35.9489
171	0	2464	96	88.4	8486.4	36.0449
172	0	2463	242.3	146.3	35448.49	36.2872
173	0	2462	74.7	100.6	7514.82	36.3619
174	0	2461	246.9	19.5	4814.55	36.6088
175	0	2460	178.3	123.7	22055.71	36.7871
176	0	2459	281	134.1	37682.1	37.0681
177	0	2458	245.1	134.1	32867.91	37.3132
178	0	2457	173.1	60.4	10455.24	37.4863
179	0	2456	167.9	59.4	9973.26	37.6542
180	0	2455	221.3	57	12614.1	37.8755
181	0	2454	19.2	53.6	1029.12	37.8947
182	0	2453	1205.8	0	0	39.1005
183	0	2452	174.7	72.8	12718.16	39.2752
184	0	2451	99.4	72.2	7176.68	39.3746
185	0	2450	60.7	43.3	2628.31	39.4353
186	0	2449	105.5	82.3	8682.65	39.5408
187	0	2448	182.3	52.7	9607.21	39.7231
188	0	2447	129.2	57.6	7441.92	39.8523
189	0	2446	190.8	139.6	26635.68	40.0431
190	0	2445	164.9	111.9	18452.31	40.208
191	0	2444	105.5	97.2	10254.6	40.3135
192	0	2443	135.9	74.7	10151.73	40.4494
193	0	2442	198.1	72.8	14421.68	40.6475
194	0	2441	301.1	0	0	40.9486
195	0	2440	253	121.3	30688.9	41.2016
196	0	2439	100	107.3	10730	41.3016
197	0	2438	131.4	73.8	9697.32	41.433
198	0	2437	146.9	55.8	8197.02	41.5799
199	0	2436	386.5	94.5	36524.25	41.9664
200	0	2435	385.9	116.4	44918.76	42.3523
201	0	2434	185.3	140.8	26090.24	42.5376
202	0	2433	70.1	141.4	9912.14	42.6077
203	0	2432	310.3	89	27616.7	42.918
204	0	2431	136.9	107.9	14771.51	43.0549
205	0	2430	171.9	131.7	22639.23	43.2268
206	0	2429	291.1	104.5	30419.95	43.5179
207	0	2428	50.3	99.7	5014.91	43.5682
208	0	2427	215.8	97.8	21105.24	43.784
209	0	2426	71.6	68.3	4890.28	43.8556
210	0	2425	121	20.7	2504.7	43.9766
211	0	2424	119.2	103.3	12313.36	44.0958
212	0	2423	391.1	94.8	37076.28	44.4869
213	0	2422	255.4	104.9	26791.46	44.7423
214	0	2421	103.6	69.8	7231.28	44.8459
215	0	2420	556.6	62.8	34954.48	45.4025
216	0	2419	226.2	104.2	23570.04	45.6287
217	0	2418	237.7	91.7	21797.09	45.8664
218	0	2417	224	97.2	21772.8	46.0904
219	0	2416	291.4	66.8	19465.52	46.3818
